BSNS_MBY_NM,CNSTRCT_ENTRPS_NM,CNTRCT_CNCLS_BGNDE,CNTRCT_CNCLS_ENDDE,GNRL_RNK1_CRSPAREA_ENDDE,GNRL_RNK1_CRSPAREA_RCPTDE,GNRL_RNK1_ETC_AREA_ENDDE,GNRL_RNK1_ETC_AREA_RCPTDE,GNRL_RNK1_ETC_GG_ENDDE,GNRL_RNK1_ETC_GG_RCPTDE,GNRL_RNK2_CRSPAREA_ENDDE,GNRL_RNK2_CRSPAREA_RCPTDE,GNRL_RNK2_ETC_AREA_ENDDE,GNRL_RNK2_ETC_AREA_RCPTDE,GNRL_RNK2_ETC_GG_ENDDE,GNRL_RNK2_ETC_GG_RCPTDE,HMPG_ADRES,HOUSE_DTL_SECD,HOUSE_DTL_SECD_NM,HOUSE_MANAGE_NO,HOUSE_NM,HOUSE_SECD,HOUSE_SECD_NM,HSSPLY_ADRES,HSSPLY_ZIP,IMPRMN_BSNS_AT,LRSCL_BLDLND_AT,MDAT_TRGET_AREA_SECD,MDHS_TELNO,MVN_PREARNGE_YM,NPLN_PRVOPR_PUBLIC_HOUSE_AT,NSPRC_NM,PARCPRC_ULS_AT,PBLANC_NO,PBLANC_URL,PRZWNER_PRESNATN_DE,PUBLIC_HOUSE_EARTH_AT,PUBLIC_HOUSE_SPCLW_APPLC_AT,RCEPT_BGNDE,RCEPT_ENDDE,RCRIT_PBLANC_DE,RENT_SECD,RENT_SECD_NM,SPECLT_RDN_EARTH_AT,SPSPLY_RCEPT_BGNDE,SPSPLY_RCEPT_ENDDE,SUBSCRPT_AREA_CODE,SUBSCRPT_AREA_CODE_NM,TOT_SUPLY_HSHLDCO
일신건영(주),일신건영(주),2026-05-26,2026-05-28,2026-05-06,2026-05-06,2026-05-06,2026-05-06,,,2026-05-07,2026-05-07,2026-05-07,2026-05-07,,,http://휴먼빌퍼스트시티.com,01,민영,2026000127,천안 휴먼빌 퍼스트시티(2회차),01,APT,충청남도 천안시 서북구 부대동 416-1번지 일원,31079,N,N,N,15222445,202905,N,이데일리,N,2026000127,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2026000127&pblancNo=2026000127,2026-05-13,N,N,2026-05-04,2026-05-07,2026-04-24,0,분양주택,N,2026-05-04,2026-05-04,312,충남,309
"(주)동원개발,(주)세명종합개발",(주)동원개발,2026-05-26,2026-05-28,2026-05-07,2026-05-07,2026-05-07,2026-05-07,,,2026-05-08,2026-05-08,2026-05-08,2026-05-08,,,https://www.dongwonapt.co.kr/sinbok/,01,민영,2026000102,울산신복역 비스타 메트로,01,APT,울산광역시 남구 무거동 822-1번지 일원,44603,N,N,N,15669300,202904,N,문화일보,N,2026000102,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2026000102&pblancNo=2026000102,2026-05-14,N,N,2026-05-06,2026-05-08,2026-04-24,0,분양주택,N,2026-05-06,2026-05-06,680,울산,481
삼룡동 파크시티 지역주택조합,동문건설(주),2026-05-26,2026-05-28,2026-05-06,2026-05-06,2026-05-06,2026-05-06,,,2026-05-07,2026-05-07,2026-05-07,2026-05-07,,,https://www.천안동문디이스트파크시티.com,01,민영,2026000096,천안 동문 디 이스트 파크시티,01,APT,충청남도 천안시 동남구 삼룡동 376-50번지 일원,31073,N,N,N,15221183,202903,N,동양일보 ,N,2026000096,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2026000096&pblancNo=2026000096,2026-05-13,N,N,2026-05-04,2026-05-07,2026-04-24,0,분양주택,N,2026-05-04,2026-05-04,312,충남,500
여수소제피에프브이 주식회사,중흥토건(주),2026-05-26,2026-05-28,2026-05-07,2026-05-07,2026-05-07,2026-05-07,,,2026-05-08,2026-05-08,2026-05-08,2026-05-08,,,https://soje-jnw.com,01,민영,2026000091,소제지구 A4BL 중흥S-클래스 우미린,01,APT,전라남도 여수시 소호동 828번지 일원 여수소제지구 A4블록,59670,N,N,N,0616869360,202904,N,,Y,2026000091,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2026000091&pblancNo=2026000091,2026-05-15,N,N,2026-05-04,2026-05-08,2026-04-24,0,분양주택,N,2026-05-04,2026-05-06,513,전남,584
여수소제피에프브이 주식회사,중흥토건(주),2026-05-26,2026-05-28,2026-05-07,2026-05-07,2026-05-07,2026-05-07,,,2026-05-08,2026-05-08,2026-05-08,2026-05-08,,,https://soje-jnw.com,01,민영,2026000090,소제지구 A3BL 중흥S-클래스 우미린,01,APT,전라남도 여수시 소호동 828번지 일원 여수소제지구 A3블록,59670,N,N,N,0616869360,202906,N,,Y,2026000090,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2026000090&pblancNo=2026000090,2026-05-14,N,N,2026-05-04,2026-05-08,2026-04-24,0,분양주택,N,2026-05-04,2026-05-06,513,전남,1095
소사3구역 재개발정비사업조합,"디엘이앤씨 주식회사, 롯데건설 주식회사",2026-05-26,2026-05-29,2026-05-06,2026-05-06,2026-05-06,2026-05-06,,,2026-05-07,2026-05-07,2026-05-07,2026-05-07,,,https://www.elife.co.kr/,01,민영,2026000152,e편한세상 부천 어반스퀘어,01,APT,경기도 부천시 원미구 소사동 48-21 일대(소사3구역 재개발정비사업),14652,Y,N,N,0323231649,202910,N,문화일보,N,2026000152,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2026000152&pblancNo=2026000152,2026-05-13,N,N,2026-05-04,2026-05-07,2026-04-23,0,분양주택,N,2026-05-04,2026-05-04,410,경기,897
"업성개발피에프브이 주식회사,계룡건설산업(주)",계룡건설산업(주),2026-05-26,2026-05-29,2026-05-07,2026-05-07,2026-05-07,2026-05-07,,,2026-05-08,2026-05-08,2026-05-08,2026-05-08,,,http://www.엘리프성성호수공원.com,01,민영,2026000150,엘리프 성성호수공원 2BL,01,APT,충청남도 천안시 서북구 업성동 업성2구역 2BL,31077,N,N,N,16612333,202903,N,아시아경제,N,2026000150,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2026000150&pblancNo=2026000150,2026-05-15,N,N,2026-05-06,2026-05-08,2026-04-23,0,분양주택,N,2026-05-06,2026-05-06,312,충남,560
"업성개발피에프브이 주식회사,계룡건설산업(주)",계룡건설산업(주),2026-05-26,2026-05-29,2026-05-07,2026-05-07,2026-05-07,2026-05-07,,,2026-05-08,2026-05-08,2026-05-08,2026-05-08,,,http://www.엘리프성성호수공원.com,01,민영,2026000149,엘리프 성성호수공원 1BL,01,APT,충청남도 천안시 서북구 업성동 업성2구역 1BL,31077,N,N,N,16612333,202903,N,아시아경제,N,2026000149,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2026000149&pblancNo=2026000149,2026-05-14,N,N,2026-05-06,2026-05-08,2026-04-23,0,분양주택,N,2026-05-06,2026-05-06,312,충남,546
신영부동산신탁 주식회사,청솔종합건설(주),2026-05-22,2026-05-24,2026-04-30,2026-04-30,2026-04-30,2026-04-30,,,2026-05-04,2026-05-04,2026-05-04,2026-05-04,,,https://blog.naver.com/ph159a,01,민영,2026000130,PH159,01,APT,제주특별자치도 제주시 조천읍 북촌리 1938번지 외 2필지,63339,N,N,N,0648051223,202701,N,,N,2026000130,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2026000130&pblancNo=2026000130,2026-05-11,N,N,2026-04-30,2026-05-04,2026-04-20,0,분양주택,N,,,690,제주,49
양지지구 2블럭 지역주택조합,(주)서희건설,2026-05-25,2026-05-27,2026-05-07,2026-05-07,2026-05-07,2026-05-07,,,2026-05-08,2026-05-08,2026-05-08,2026-05-08,,,https://www.starhills-yg.co.kr/,01,민영,2026000088,용인 양지 서희스타힐스 하이뷰,01,APT,경기도 용인시 처인구 양지읍 양지리 산105-8번지 일원,17158,N,N,N,15447885,203009,N,해럴드경제,N,2026000088,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2026000088&pblancNo=2026000088,2026-05-14,N,N,2026-05-06,2026-05-08,2026-04-20,0,분양주택,N,2026-05-06,2026-05-06,410,경기,547
한국토지주택공사 경기남부지역본부,금호건설(주),2026-06-28,2026-07-01,2026-04-28,2026-04-28,2026-04-28,2026-04-28,2026-04-28,2026-04-28,2026-04-29,2026-04-29,2026-04-29,2026-04-29,2026-04-29,2026-04-29,https://www.arteragd.co.kr,03,국민,2026000124,고덕신도시 아테라 A-63블록 공공분양주택,01,APT,"경기도 평택시 고덕동, 고덕면 일원(평택고덕국제화계획지구 내 A-63BL)",17789,N,Y,N,18336301,202810,N,아시아경제,Y,2026000124,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2026000124&pblancNo=2026000124,2026-05-07,N,Y,2026-04-27,2026-04-29,2026-04-17,0,분양주택,N,2026-04-27,2026-04-27,410,경기,630
구미중앙숲지역주택조합,두산건설(주),2026-05-18,2026-05-20,2026-04-28,2026-04-28,2026-04-28,2026-04-28,,,2026-04-29,2026-04-29,2026-04-29,2026-04-29,,,https://두산위브더제니스구미.com,01,민영,2026000115,두산위브더제니스 구미(조합원취소분),01,APT,경상북도 구미시 광평동 227번지 일원,39345,N,N,N,0546028000,202905,N,아시아경제,N,2026000115,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2026000115&pblancNo=2026000115,2026-05-07,N,N,2026-04-27,2026-04-29,2026-04-17,0,분양주택,N,2026-04-27,2026-04-27,712,경북,63
주식회사 에스시티공덕피에프브이,자이에스앤디(주),2026-05-19,2026-05-21,2026-04-28,2026-04-28,2026-04-29,2026-04-29,,,2026-04-30,2026-04-30,2026-04-30,2026-04-30,,,http://공덕역자이르네.com,01,민영,2026000114,공덕역자이르네,01,APT,서울특별시 마포구 도화동 16-1번지 일원,04156,Y,N,Y,16604050,202901,N,문화일보,N,2026000114,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2026000114&pblancNo=2026000114,2026-05-08,N,N,2026-04-27,2026-04-30,2026-04-17,0,분양주택,Y,2026-04-27,2026-04-27,100,서울,177
신한자산신탁 주식회사,롯데건설㈜,2026-05-20,2026-05-22,2026-04-28,2026-04-28,2026-04-28,2026-04-28,,,2026-04-29,2026-04-29,2026-04-29,2026-04-29,,,https://www.lottecastle.co.kr/APT/AT00427/main/index.do,01,민영,2026000107,경기광주역 롯데캐슬 시그니처 1단지,01,APT,경기도 광주시 양벌동 산54-3번지,12793,N,N,N,18992340,203010,N,아시아경제,N,2026000107,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2026000107&pblancNo=2026000107,2026-05-07,N,N,2026-04-27,2026-04-29,2026-04-17,0,분양주택,N,2026-04-27,2026-04-27,410,경기,1077
(주)한국토지신탁,우미건설 주식회사,2026-05-19,2026-05-21,2026-04-28,2026-04-28,2026-04-28,2026-04-28,,,2026-04-29,2026-04-29,2026-04-29,2026-04-29,,,https://강릉우미린더프리미어.com,01,민영,2026000089,강릉 우미 린 더 프리미어,01,APT,강원특별자치도 강릉시 송정동 1048번지 일원,25561,N,N,N,16680772,202904,N,문화일보,N,2026000089,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2026000089&pblancNo=2026000089,2026-05-08,N,N,2026-04-27,2026-04-29,2026-04-17,0,분양주택,N,2026-04-27,2026-04-27,200,강원,772
코리아신탁(주),(주)한토건설,2026-05-18,2026-05-20,2026-04-28,2026-04-28,2026-04-28,2026-04-28,2026-04-28,2026-04-28,2026-04-29,2026-04-29,2026-04-29,2026-04-29,2026-04-29,2026-04-29,https://www.동탄gwen160.com,01,민영,2026000113,동탄 그웬 160 (동탄2 B11BL),01,APT,경기도 화성특례시 동탄2 택지개발지구 B11BL (신동720),18491,N,Y,N,15510727,202802,N,아시아경제,Y,2026000113,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2026000113&pblancNo=2026000113,2026-05-07,N,N,2026-04-27,2026-04-29,2026-04-16,0,분양주택,N,2026-04-27,2026-04-27,410,경기,160
한국토지주택공사 인천지역본부,㈜금강주택,2026-06-25,2026-06-30,2026-04-28,2026-04-27,2026-04-28,2026-04-27,,,2026-04-30,2026-04-29,2026-04-30,2026-04-29,,,https://apply.lh.or.kr/,03,국민,2026000135,인천가정2지구 B2블록 공공분양주택(후속사업),01,APT,"인천광역시 서구 가정동, 청라동 일원 인천가정2 공공주택지구내 B2블록",22732,N,N,N,0325674564,202807,N,중앙일보 ,Y,2026000135,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2026000135&pblancNo=2026000135,2026-05-15,Y,Y,2026-04-27,2026-04-30,2026-04-15,0,분양주택,N,,,400,인천,308
(주)한국토지신탁,금강종합건설(주),2026-05-11,2026-05-13,2026-04-21,2026-04-21,2026-04-21,2026-04-21,,,2026-04-22,2026-04-22,2026-04-22,2026-04-22,,,https://www.문수로라티에르673.com,01,민영,2026000121,문수로 라티에르 673,01,APT,울산광역시 남구 신정동 673-1번지 외 14필지,44678,N,N,N,0522568253,202908,N,아시아경제,N,2026000121,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2026000121&pblancNo=2026000121,2026-04-29,N,N,2026-04-20,2026-04-22,2026-04-10,0,분양주택,N,2026-04-20,2026-04-20,680,울산,199
신영부동산신탁 주식회사,동문건설 주식회사,2026-05-11,2026-05-13,2026-04-21,2026-04-21,2026-04-21,2026-04-21,,,2026-04-22,2026-04-22,2026-04-22,2026-04-22,,,https://yongin-dmapt.co.kr/,01,민영,2026000112,용인 고림 동문 디 이스트,01,APT,경기도 용인시 처인구 고림동 620번지 일원,17148,N,N,N,0312760525,202810,N,문화일보,N,2026000112,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2026000112&pblancNo=2026000112,2026-04-29,N,N,2026-04-20,2026-04-22,2026-04-10,0,분양주택,N,2026-04-20,2026-04-20,410,경기,350
(주)케이알산업,(주)케이알산업,2026-05-11,2026-05-13,2026-04-21,2026-04-21,2026-04-21,2026-04-21,,,2026-04-22,2026-04-22,2026-04-22,2026-04-22,,,https://www.엘리프창원.com/,01,민영,2026000110,엘리프 창원,01,APT,경상남도 창원시 의창구 창원명곡 공공주택지구 B-1BL,51384,N,N,N,0556061177,202807,N,아시아경제,Y,2026000110,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2026000110&pblancNo=2026000110,2026-04-29,Y,N,2026-04-20,2026-04-22,2026-04-10,0,분양주택,N,2026-04-20,2026-04-20,621,경남,349
(주)남선알미늄,(주)남선알미늄,2026-05-11,2026-05-13,2026-04-21,2026-04-21,2026-04-21,2026-04-21,,,2026-04-22,2026-04-22,2026-04-22,2026-04-22,,,https://www.LM49-honorsville.co.kr,01,민영,2026000109,아산경남아너스빌 랜드마크49,01,APT,충청남도 아산시 온천동 14-7일원,31507,N,N,N,16602280,203012,N,아시아경제,N,2026000109,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2026000109&pblancNo=2026000109,2026-04-28,N,N,2026-04-20,2026-04-22,2026-04-10,0,분양주택,N,2026-04-20,2026-04-20,312,충남,467
교보자산신탁(주),지에스건설(주),2026-05-12,2026-05-14,2026-04-21,2026-04-21,2026-04-21,2026-04-21,,,2026-04-22,2026-04-22,2026-04-22,2026-04-22,,,https://www.xi.co.kr/DAX,01,민영,2026000105,도안자이 센텀리체 2단지,01,APT,대전광역시 유성구 도안 2-6지구 30블록(유성구 용계동 299-7번지 일원),34218,N,N,N,15335400,202912,N,헤럴드경제신문,N,2026000105,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2026000105&pblancNo=2026000105,2026-04-29,N,N,2026-04-20,2026-04-22,2026-04-10,0,분양주택,N,2026-04-20,2026-04-20,300,대전,834
교보자산신탁(주),지에스건설(주),2026-05-12,2026-05-14,2026-04-21,2026-04-21,2026-04-21,2026-04-21,,,2026-04-22,2026-04-22,2026-04-22,2026-04-22,,,https://www.xi.co.kr/DAX,01,민영,2026000104,도안자이 센텀리체 1단지,01,APT,대전광역시 유성구 도안 2-8지구 26블록(유성구 용계동 267-3번지 일원),34218,N,N,N,15335400,202910,N,헤럴드경제신문,N,2026000104,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2026000104&pblancNo=2026000104,2026-04-28,N,N,2026-04-20,2026-04-22,2026-04-10,0,분양주택,N,2026-04-20,2026-04-20,300,대전,946
(주)코람코자산신탁,(주)대우건설,2026-05-11,2026-05-14,2026-04-21,2026-04-21,2026-04-21,2026-04-21,,,2026-04-22,2026-04-22,2026-04-22,2026-04-22,,,https://www.prugio.com/hb/2026/cieliche/,01,민영,2026000087,청주 푸르지오 씨엘리체,01,APT,충청북도 청주시 서원구 미평동 54-3번지 일원,28802,N,N,N,15668982,202903,N,문화일보,N,2026000087,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2026000087&pblancNo=2026000087,2026-04-30,N,N,2026-04-20,2026-04-22,2026-04-10,0,분양주택,N,2026-04-20,2026-04-20,360,충북,1351
신한자산신탁 주식회사,현대엔지니어링(주),2026-05-11,2026-05-13,2026-04-21,2026-04-21,2026-04-21,2026-04-21,,,2026-04-22,2026-04-22,2026-04-22,2026-04-22,,,https://www.힐스테이트평거.kr,01,민영,2026000085,힐스테이트 평거 센트럴,01,APT,경상남도 진주시 평거동 148번지 외 4필지,52677,N,N,N,0557473330,203003,N,"경남일보, 문화일보",N,2026000085,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2026000085&pblancNo=2026000085,2026-04-29,N,N,2026-04-20,2026-04-22,2026-04-10,0,분양주택,N,2026-04-20,2026-04-20,621,경남,261
동양아파트인근구역주택재개발정비사업조합,보광종합건설(주),2026-05-11,2026-05-13,2026-04-21,2026-04-21,2026-04-21,2026-04-21,,,2026-04-22,2026-04-22,2026-04-22,2026-04-22,,,https://골드클래스시그니처.com,01,민영,2026000082,골드클래스 시그니처,01,APT,전북특별자치도 전주시 덕진구 진북동 417-47번지 일원,54936,Y,N,N,0632513999,202903,N,전북제일신문,N,2026000082,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2026000082&pblancNo=2026000082,2026-04-28,N,N,2026-04-20,2026-04-22,2026-04-10,0,분양주택,N,2026-04-20,2026-04-20,560,전북,341
코리아신탁(주),(주)포스코이앤씨,2026-05-11,2026-05-13,2026-04-21,2026-04-21,2026-04-21,2026-04-21,,,2026-04-22,2026-04-22,2026-04-22,2026-04-22,,,https://더샵안동더퍼스트.kr,01,민영,2026000093,더샵 안동더퍼스트,01,APT,경상북도 안동시 옥동 1069번지 일원,36659,N,N,N,0548430493,202810,N,헤럴드경제신문,N,2026000093,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2026000093&pblancNo=2026000093,2026-04-28,N,N,2026-04-20,2026-04-22,2026-04-09,0,분양주택,N,2026-04-20,2026-04-20,712,경북,493
대방건설주식회사,대방건설 주식회사,2026-05-10,2026-05-13,2026-04-21,2026-04-21,2026-04-21,2026-04-21,2026-04-21,2026-04-21,2026-04-22,2026-04-22,2026-04-22,2026-04-22,2026-04-22,2026-04-22,http://www.detre-oj.co.kr/,01,민영,2026000049,"옥정중앙역 대방 디에트르(중상1, 복합1BL)",01,APT,"경기도 양주시 옥정동 962-9, 962-8번지(옥정지구 중상1, 복합1블럭)",11473,N,Y,N,16887002,203006,N,문화일보,Y,2026000049,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2026000049&pblancNo=2026000049,2026-04-28,N,N,2026-04-20,2026-04-22,2026-04-09,0,분양주택,N,2026-04-20,2026-04-20,410,경기,2807
비봉지역주택조합,(주)서희건설,2026-05-06,2026-05-08,2026-04-17,2026-04-17,2026-04-17,2026-04-17,,,2026-04-20,2026-04-20,2026-04-20,2026-04-20,,,https://www.야목역서희스타힐스그랜드힐.com,01,민영,2026000069,야목역 서희스타힐스 그랜드힐,01,APT,경기도 화성시 효행구 비봉면 구포리 614-18번지 일원,18283,N,N,N,15512148,202910,N,아시아경제,N,2026000069,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2026000069&pblancNo=2026000069,2026-04-24,N,N,2026-04-16,2026-04-20,2026-04-06,0,분양주택,N,2026-04-16,2026-04-16,410,경기,241
온천장지역주택조합,코오롱글로벌(주),2026-05-02,2026-05-06,2026-04-14,2026-04-14,2026-04-14,2026-04-14,,,2026-04-15,2026-04-15,2026-04-15,2026-04-15,,,https://온천장하늘채엘리시움.kr,01,민영,2026000101,온천장 하늘채 엘리시움,01,APT,부산광역시 동래구 온천동 147-52 일원,47708,N,N,N,0518522422,202911,N,디지털타임스,N,2026000101,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2026000101&pblancNo=2026000101,2026-04-21,N,N,2026-04-13,2026-04-15,2026-04-03,0,분양주택,N,2026-04-13,2026-04-13,600,부산,129
노량진6재정비촉진구역 주택재개발정비사업조합,"지에스건설(주), 에스케이에코플랜트 주식회사",2026-05-04,2026-05-06,2026-04-14,2026-04-14,2026-04-15,2026-04-15,,,2026-04-16,2026-04-16,2026-04-16,2026-04-16,,,https://xi.co.kr/lxd,01,민영,2026000094,라클라체자이드파인,01,APT,서울특별시 동작구 노량진동 294-220번지 일대,06931,Y,N,Y,18332478,202812,N,문화일보,N,2026000094,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2026000094&pblancNo=2026000094,2026-04-22,N,N,2026-04-13,2026-04-16,2026-04-03,0,분양주택,Y,2026-04-13,2026-04-13,100,서울,369
교보자산신탁(주),(주)대우건설,2026-05-04,2026-05-07,2026-04-14,2026-04-14,2026-04-14,2026-04-14,,,2026-04-15,2026-04-15,2026-04-15,2026-04-15,,,https://prugio-lakecity.com,01,민영,2026000086,업성 푸르지오 레이크시티,01,APT,충청남도 천안시 서북구 업성동 업성3도시개발구역 A1BL,31077,N,N,N,16683535,202909,N,문화일보,N,2026000086,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2026000086&pblancNo=2026000086,2026-04-22,N,N,2026-04-13,2026-04-15,2026-04-03,0,분양주택,N,2026-04-13,2026-04-13,312,충남,1460
(주)광신주택,"(주)광신종합건설, (주)광신토건",2026-05-06,2026-05-08,2026-04-14,2026-04-14,2026-04-14,2026-04-14,,,2026-04-15,2026-04-15,2026-04-15,2026-04-15,,,http://www.bjj-gwangshin.com,01,민영,2026000077,북전주 광신프로그레스,01,APT,전북특별자치도 전주시 덕진구 고랑동 742번지 일원,54849,N,N,N,0632721800,202802,N,,N,2026000077,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2026000077&pblancNo=2026000077,2026-04-22,N,N,2026-04-13,2026-04-15,2026-04-03,0,분양주택,N,2026-04-13,2026-04-13,560,전북,352
"(주)비에스한양,(주)비에스산업",(주)비에스한양,2026-05-06,2026-05-08,2026-04-14,2026-04-14,2026-04-14,2026-04-14,,,2026-04-15,2026-04-15,2026-04-15,2026-04-15,,,https://www.sujain-pm2.co.kr,01,민영,2026000073,풍무역세권 수자인 그라센트 2차,01,APT,경기도 김포시 풍무역세권도시개발사업 B1BL(김포시 사우동 167-1번지),10108,N,N,N,15511710,202901,N,국민일보,Y,2026000073,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2026000073&pblancNo=2026000073,2026-04-21,N,N,2026-04-13,2026-04-15,2026-04-03,0,분양주택,N,2026-04-13,2026-04-13,410,경기,639
(주)한국토지신탁,금강종합건설(주),2026-05-06,2026-05-08,2026-04-14,2026-04-14,2026-04-14,2026-04-14,,,2026-04-15,2026-04-15,2026-04-15,2026-04-15,,,https://www.르네오션고성퍼스트뷰.kr,01,민영,2026000071,르네오션 고성 퍼스트뷰,01,APT,강원특별자치도 고성군 토성면 청간리 1번지 외 16필지,24758,N,N,N,16668848,202903,N,아시아경제,N,2026000071,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2026000071&pblancNo=2026000071,2026-04-21,N,N,2026-04-13,2026-04-15,2026-04-03,0,분양주택,N,2026-04-13,2026-04-13,200,강원,263
신반포21차아파트주택재건축정비사업조합,㈜포스코이앤씨,2026-05-06,2026-05-08,2026-04-13,2026-04-13,2026-04-14,2026-04-14,,,2026-04-15,2026-04-15,2026-04-15,2026-04-15,,,https://오티에르반포.kr,01,민영,2026000058,오티에르 반포,01,APT,서울특별시 서초구 잠원동 59-10번지 외 3필지,06523,Y,N,Y,15992510,202607,N,헤럴드경제신문,Y,2026000058,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2026000058&pblancNo=2026000058,2026-04-21,N,N,2026-04-10,2026-04-15,2026-03-31,0,분양주택,Y,2026-04-10,2026-04-10,100,서울,86
이촌동 현대아파트 리모델링주택조합,롯데건설 주식회사,2026-05-02,2026-05-04,2026-04-10,2026-04-10,2026-04-13,2026-04-13,,,2026-04-14,2026-04-14,2026-04-14,2026-04-14,,,https://www.lottecastle.co.kr,01,민영,2026000048,이촌 르엘,01,APT,서울특별시 용산구 이촌동 301-160 일원,04424,N,N,Y,027900190,202703,N,문화일보,Y,2026000048,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2026000048&pblancNo=2026000048,2026-04-20,N,N,2026-04-09,2026-04-14,2026-03-30,0,분양주택,Y,2026-04-09,2026-04-09,100,서울,88
비엠산업개발주식회사,비엠산업개발주식회사,2026-04-28,2026-04-30,2026-04-10,2026-04-10,2026-04-10,2026-04-10,,,2026-04-13,2026-04-13,2026-04-13,2026-04-13,,,http://www.구서다움포레.com,01,민영,2026000040,구서 다움포레,01,APT,부산광역시 금정구 구서동 203-14번지 일원,46230,N,N,N,0515145533,202605,N,국제신문,N,2026000040,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2026000040&pblancNo=2026000040,2026-04-17,N,N,2026-04-09,2026-04-13,2026-03-30,0,분양주택,N,2026-04-09,2026-04-09,600,부산,68
(주)한국토지신탁,(주)동일토건,2026-04-20,2026-04-22,2026-04-02,2026-04-02,2026-04-02,2026-04-02,,,2026-04-03,2026-04-03,2026-04-03,2026-04-03,,,http://천안동일하이빌파크레인.com,01,민영,2026000078,천안 동일하이빌 파크레인,01,APT,충청남도 천안시 서북구 직산읍 삼은리 78-2번지 일원,31037,N,N,N,15880057,202901,N,문화일보,N,2026000078,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2026000078&pblancNo=2026000078,2026-04-09,N,N,2026-04-01,2026-04-03,2026-03-27,0,분양주택,N,2026-04-01,2026-04-01,312,충남,895
